,taxon_name_w_authors,201807_accepted_name_w_author,202207_taxon_name_w_authors,202207_chained_accepted_name_w_author,202207_chained_accepted_species,202207_direct_accepted_name_w_author,202207_direct_accepted_species
191854,Betonica officinalis subsp. haussknechtii Nyman,Stachys officinalis subsp. haussknechtii (Nyman) Greuter & Burdet,Stachys officinalis subsp. haussknechtii (Nyman) Greuter & Burdet,Stachys officinalis subsp. haussknechtii (Nyman) Greuter & Burdet,Stachys officinalis,Betonica officinalis subsp. haussknechtii Nyman,Betonica officinalis
191859,Betonica officinalis subsp. skipetarum Jáv.,Stachys officinalis (L.) Trevis.,Stachys officinalis (L.) Trevis.,Stachys officinalis (L.) Trevis.,Stachys officinalis,Betonica officinalis subsp. skipetarum Jáv.,Betonica officinalis
191877,Uragoga justicioides (Schltdl.) Kuntze,Psychotria pubescens Sw.,Psychotria pubescens Sw.,Palicourea pubescens (Sw.) Borhidi,Palicourea pubescens,Palicourea hebeclada (DC.) Borhidi,Palicourea hebeclada
191887,Uragoga langsdorffiana (Müll.Arg.) Kuntze,Psychotria lupulina Benth.,Psychotria lupulina Benth.,Psychotria lupulina Benth.,Psychotria lupulina,Palicourea justiciifolia (Rudge) Delprete & J.H.Kirkbr.,Palicourea justiciifolia
191905,Uragoga ligustrina Baill.,Psychotria pueboensis Ruhsam,Psychotria pueboensis Ruhsam,Psychotria pueboensis Ruhsam,Psychotria pueboensis,Psychotria rosmarinifolia Schltr.,Psychotria rosmarinifolia
191910,Uragoga longipedunculata (Gardner) Kuntze,Psychotria longipedunculata (Gardner) Müll.Arg.,Psychotria longipedunculata (Gardner) Müll.Arg.,Psychotria longipedunculata (Gardner) Müll.Arg.,Psychotria longipedunculata,Palicourea longipedunculata Gardner,Palicourea longipedunculata
191918,Uragoga lupulina (Benth.) Kuntze,Psychotria lupulina Benth.,Psychotria lupulina Benth.,Psychotria lupulina Benth.,Psychotria lupulina,Palicourea justiciifolia (Rudge) Delprete & J.H.Kirkbr.,Palicourea justiciifolia
191934,Uragoga mapouria Kuntze,Psychotria mapourioides DC.,Psychotria mapourioides DC.,Psychotria mapourioides DC.,Psychotria mapourioides,Psychotria guianensis (Aubl.) Rusby,Psychotria guianensis
191945,Uragoga mesomorpha (Müll.Arg.) Kuntze,Psychotria officinalis (Aubl.) Raeusch. ex Sandwith,Psychotria officinalis (Aubl.) Raeusch. ex Sandwith,Psychotria officinalis (Aubl.) Raeusch. ex Sandwith,Psychotria officinalis,Palicourea tenerior (Cham.) Delprete & J.H.Kirkbr.,Palicourea tenerior
191954,Uragoga monocephala (Müll.Arg.) Kuntze,Margaritopsis chaenotricha (DC.) C.M.Taylor,Margaritopsis chaenotricha (DC.) C.M.Taylor,Margaritopsis chaenotricha (DC.) C.M.Taylor,Margaritopsis chaenotricha,Eumachia chaenotricha (DC.) C.M.Taylor & Razafim.,Eumachia chaenotricha
191956,Uragoga morae (Pol.) Kuntze,Psychotria quinqueradiata Pol.,Psychotria quinqueradiata Pol.,Psychotria quinqueradiata Pol.,Psychotria quinqueradiata,Psychotria subsessilis Benth. ex Oerst.,Psychotria subsessilis
191962,Uragoga muscosa (Jacq.) Baill.,Psychotria muscosa (Jacq.) Steyerm.,Psychotria muscosa (Jacq.) Steyerm.,Psychotria muscosa (Jacq.) Steyerm.,Psychotria muscosa,Palicourea muscosa (Jacq.) Delprete & J.H.Kirkbr.,Palicourea muscosa
191964,Betonica rosea Prien. ex Hornem.,Stachys macrantha (K.Koch) Stearn,Stachys macrantha (K.Koch) Stearn,Stachys macrantha (K.Koch) Stearn,Stachys macrantha,Betonica macrantha K.Koch,Betonica macrantha
191965,Uragoga nebrowniana Kuntze,Margaritopsis chaenotricha (DC.) C.M.Taylor,Margaritopsis chaenotricha (DC.) C.M.Taylor,Margaritopsis chaenotricha (DC.) C.M.Taylor,Margaritopsis chaenotricha,Eumachia chaenotricha (DC.) C.M.Taylor & Razafim.,Eumachia chaenotricha
191980,Betonica sabauda Jord. & Fourr.,Stachys officinalis (L.) Trevis.,Stachys officinalis (L.) Trevis.,Stachys officinalis (L.) Trevis.,Stachys officinalis,Betonica hirsuta L.,Betonica hirsuta
191992,Uragoga oerstediana Kuntze,Psychotria quinqueradiata Pol.,Psychotria quinqueradiata Pol.,Psychotria quinqueradiata Pol.,Psychotria quinqueradiata,Psychotria subsessilis Benth. ex Oerst.,Psychotria subsessilis
191996,Betonica serotina Host,Stachys officinalis subsp. serotina (Host) Hayek,Stachys officinalis subsp. serotina (Host) Hayek,Stachys officinalis subsp. serotina (Host) Hayek,Stachys officinalis,Betonica officinalis var. serotina (Host) Nyman,Betonica officinalis
192013,Uragoga pardina (Müll.Arg.) Kuntze,Psychotria poeppigiana Müll.Arg.,Psychotria poeppigiana Müll.Arg.,Psychotria poeppigiana Müll.Arg.,Psychotria poeppigiana,Palicourea tomentosa (Aubl.) Borhidi,Palicourea tomentosa
192023,Uragoga persimilis (Müll.Arg.) Kuntze,Psychotria lupulina Benth.,Psychotria lupulina Benth.,Psychotria lupulina Benth.,Psychotria lupulina,Palicourea justiciifolia (Rudge) Delprete & J.H.Kirkbr.,Palicourea justiciifolia
192031,Uragoga platyphylla (DC.) Kuntze,Psychotria berteroana DC.,Psychotria berteroana DC.,Psychotria berteroana DC.,Psychotria berteroana,Palicourea berteroana (DC.) Borhidi,Palicourea berteroana
192032,Uragoga platypoda (DC.) Kuntze,Psychotria platypoda DC.,Psychotria platypoda DC.,Psychotria platypoda DC.,Psychotria platypoda,Palicourea dichotoma (Rudge) Delprete & J.H.Kirkbr.,Palicourea dichotoma
192036,Uragoga poeppigiana (Müll.Arg.) Kuntze,Psychotria poeppigiana Müll.Arg.,Psychotria poeppigiana Müll.Arg.,Psychotria poeppigiana Müll.Arg.,Psychotria poeppigiana,Palicourea tomentosa (Aubl.) Borhidi,Palicourea tomentosa
192047,Uragoga pseudojapurensis (K.Schum.) Kuntze,Psychotria iodotricha Müll.Arg.,Psychotria iodotricha Müll.Arg.,Psychotria iodotricha Müll.Arg.,Psychotria iodotricha,Palicourea iodotricha (Müll.Arg.) Delprete & J.H.Kirkbr.,Palicourea iodotricha
192059,Uragoga regnellii (Müll.Arg.) Kuntze,Psychotria racemosa Rich.,Psychotria racemosa Rich.,Psychotria racemosa Rich.,Psychotria racemosa,Palicourea brevicollis (Müll.Arg.) C.M.Taylor,Palicourea brevicollis
192067,Uragoga rhodoleuca (Müll.Arg.) Kuntze,Psychotria lupulina Benth.,Psychotria lupulina Benth.,Psychotria lupulina Benth.,Psychotria lupulina,Palicourea justiciifolia (Rudge) Delprete & J.H.Kirkbr.,Palicourea justiciifolia
192070,Uragoga riedeliana (Müll.Arg.) Kuntze,Psychotria minutiflora Müll.Arg.,Psychotria minutiflora Müll.Arg.,Palicourea minutiflora (Müll.Arg.) C.M.Taylor,Palicourea minutiflora,Rudgea coronata subsp. ochroleuca (Müll.Arg.) Zappi,Rudgea coronata
192073,Uragoga rosea (Benth.) Kuntze,Psychotria rosea (Benth.) Müll.Arg.,Psychotria rosea (Benth.) Müll.Arg.,Psychotria rosea (Benth.) Müll.Arg.,Psychotria rosea,Palicourea colorata (Hoffmanns. ex Roem. & Schult.) Delprete & J.H.Kirkbr.,Palicourea colorata
192088,Uragoga schottiana (Müll.Arg.) Kuntze,Psychotria racemosa Rich.,Psychotria racemosa Rich.,Psychotria racemosa Rich.,Psychotria racemosa,Palicourea octocuspis (Müll.Arg.) C.M.Taylor,Palicourea octocuspis
192102,Uragoga sieberi Kuntze,Psychotria capitata Ruiz & Pav.,Psychotria capitata Ruiz & Pav.,Psychotria capitata Ruiz & Pav.,Psychotria capitata,Palicourea violacea (Aubl.) A.Rich.,Palicourea violacea
192103,Uragoga solmsiana Kuntze,Psychotria iodotricha Müll.Arg.,Psychotria iodotricha Müll.Arg.,Psychotria iodotricha Müll.Arg.,Psychotria iodotricha,Palicourea iodotricha (Müll.Arg.) Delprete & J.H.Kirkbr.,Palicourea iodotricha
192147,Uragoga tenerior (Cham.) Kuntze,Psychotria tenerior (Cham.) Müll.Arg.,Psychotria tenerior (Cham.) Müll.Arg.,Psychotria tenerior (Cham.) Müll.Arg.,Psychotria tenerior,Palicourea tenerior (Cham.) Delprete & J.H.Kirkbr.,Palicourea tenerior
192168,Uragoga tricholoba (Müll.Arg.) Kuntze,Psychotria iodotricha Müll.Arg.,Psychotria iodotricha Müll.Arg.,Psychotria iodotricha Müll.Arg.,Psychotria iodotricha,Palicourea iodotricha (Müll.Arg.) Delprete & J.H.Kirkbr.,Palicourea iodotricha
192173,Uragoga trichopodantha Baill.,Psychotria trichopodantha (Baill.) Guillaumin,Psychotria trichopodantha (Baill.) Guillaumin,Psychotria trichopodantha (Baill.) Guillaumin,Psychotria trichopodantha,Psychotria goniocarpa Guillaumin,Psychotria goniocarpa
192194,Uragoga vasivensis (Müll.Arg.) Kuntze,Psychotria vasiviensis (Müll.Arg.) Standl.,Psychotria vasiviensis (Müll.Arg.) Standl.,Psychotria vasiviensis (Müll.Arg.) Standl.,Psychotria vasiviensis,Carapichea vasivensis (Müll.Arg.) C.M.Taylor,Carapichea vasivensis
192195,Uragoga vauthieri (Müll.Arg.) Kuntze,Psychotria deflexa DC.,Psychotria deflexa DC.,Psychotria deflexa DC.,Psychotria deflexa,Palicourea deflexa (DC.) Borhidi,Palicourea deflexa
192217,Betula alba var. communis Shirai,Betula grossa Siebold & Zucc.,Betula grossa Siebold & Zucc.,Betula grossa Siebold & Zucc.,Betula grossa,Betula papyrifera Marshall,Betula papyrifera
192218,Uragoga wittmackiana Kuntze,Psychotria lupulina Benth.,Psychotria lupulina Benth.,Psychotria lupulina Benth.,Psychotria lupulina,Palicourea justiciifolia (Rudge) Delprete & J.H.Kirkbr.,Palicourea justiciifolia
192222,Uragoga xanthophylloides (Müll.Arg.) Kuntze,Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor,Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor,Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor,Margaritopsis cymuligera,Eumachia cymuligera (Müll.Arg.) C.M.Taylor & Razafim.,Eumachia cymuligera
192325,Betula alba subsp. mandshurica Regel,Betula platyphylla subsp. mandshurica (Regel) Kitag.,Betula platyphylla subsp. mandshurica (Regel) Kitag.,Betula platyphylla subsp. mandshurica (Regel) Kitag.,Betula platyphylla,Betula pendula subsp. mandshurica (Regel) Ashburner & McAll.,Betula pendula
192449,Urospatha grandis Schott,Urospatha friedrichsthalii Schott,Urospatha friedrichsthalii Schott,Sagittaria latifolia Willd.,Sagittaria latifolia,Urospatha grandis Schott,Urospatha grandis
192457,Urospatha tuerckheimii Engl.,Urospatha friedrichsthalii Schott,Urospatha friedrichsthalii Schott,Sagittaria latifolia Willd.,Sagittaria latifolia,Urospatha grandis Schott,Urospatha grandis
192511,Valantia incrassata Pomel,Valantia hispida L.,Valantia hispida L.,Valantia hispida L.,Valantia hispida,Valantia muralis var. muralis ,Valantia muralis
192675,Vandopsis curvata J.J.Sm.,Sarcanthopsis nagarensis (Rchb.f.) Garay,Sarcanthopsis nagarensis (Rchb.f.) Garay,Sarcanthopsis nagarensis (Rchb.f.) Garay,Sarcanthopsis nagarensis,Sarcanthopsis curvata (J.J.Sm.) Garay,Sarcanthopsis curvata
192680,Vandopsis pantherina J.J.Sm.,Sarcanthopsis nagarensis (Rchb.f.) Garay,Sarcanthopsis nagarensis (Rchb.f.) Garay,Sarcanthopsis nagarensis (Rchb.f.) Garay,Sarcanthopsis nagarensis,Sarcanthopsis pantherina (J.J.Sm.) Garay,Sarcanthopsis pantherina
192831,Vanilla acuta Rolfe,Vanilla guianensis Splitg.,Vanilla guianensis Splitg.,Vanilla guianensis Splitg.,Vanilla guianensis,Vanilla acuta Rolfe,Vanilla acuta
192852,Vanilla barrereana Veyret & Szlach.,Vanilla hostmannii Rolfe,Vanilla hostmannii Rolfe,Vanilla hostmannii Rolfe,Vanilla hostmannii,Vanilla barrereana Veyret & Szlach.,Vanilla barrereana
192858,Betula borealis Spach,Betula pumila L.,Betula pumila L.,Betula pumila L.,Betula pumila,Betula pubescens var. pumila (L.) Govaerts,Betula pubescens
192917,Vanilla leprieurii Portères,Vanilla hartii Rolfe,Vanilla hartii Rolfe,Vanilla hartii Rolfe,Vanilla hartii,Vanilla leprieurii Portères,Vanilla leprieurii
192923,Vanilla marowynensis Pulle,Vanilla appendiculata Rolfe,Vanilla appendiculata Rolfe,Vanilla appendiculata Rolfe,Vanilla appendiculata,Vanilla marowynensis Pulle,Vanilla marowynensis
193087,Betula celtiberica Rothm. & Vasc.,Betula pubescens Ehrh.,Betula pubescens Ehrh.,Betula pubescens Ehrh.,Betula pubescens,Betula celtiberica Rothm. & Vasc.,Betula celtiberica
193089,Verbena brasiliensis var. subglabrata Moldenke,Verbena brasiliensis Vell.,Verbena brasiliensis Vell.,Verbena brasiliensis Vell.,Verbena brasiliensis,Verbena litoralis Kunth,Verbena litoralis
193121,Betula chinensis var. fargesii (Franch.) P.C.Li,Betula chinensis Maxim.,Betula chinensis Maxim.,Betula chinensis Maxim.,Betula chinensis,Betula fargesii Franch.,Betula fargesii
193132,Verbena chiricahensis (Umber) Moldenke,Glandularia bipinnatifida var. latilobata (L.M.Perry) B.L.Turner,Glandularia bipinnatifida var. latilobata (L.M.Perry) B.L.Turner,Verbena bipinnatifida var. latilobata L.M.Perry,Verbena bipinnatifida,Verbena chiricahensis (Umber) Moldenke,Verbena chiricahensis
193216,Betula cordifolia Regel,Betula papyrifera var. cordifolia (Regel) Regel,Betula papyrifera var. cordifolia (Regel) Regel,Betula papyrifera var. cordifolia (Regel) Regel,Betula papyrifera,Betula cordifolia Regel,Betula cordifolia
193261,Verbena hassleriana var. glandulosa Moldenke,Glandularia hassleriana (Briq.) Tronc.,Glandularia hassleriana (Briq.) Tronc.,Verbena hassleriana Briq.,Verbena hassleriana,Verbena nana Moldenke,Verbena nana
193281,Verbena humifusa var. reticulata Moldenke,Glandularia humifusa (Cham.) Botta,Glandularia humifusa (Cham.) Botta,Verbena humifusa Cham.,Verbena humifusa,Verbena marrubioides Cham.,Verbena marrubioides
193391,Verbena morongii Britton,Glandularia stellarioides (Cham.) Schnack & Covas,Glandularia stellarioides (Cham.) Schnack & Covas,Verbena stellarioides Cham.,Verbena stellarioides,Verbena sessilis (Cham.) Kuntze,Verbena sessilis
193413,Verbena occulta f. alba Moldenke,Junellia occulta (Moldenke) N.O'Leary & P.Peralta,Junellia occulta (Moldenke) N.O'Leary & P.Peralta,Junellia occulta (Moldenke) N.O'Leary & P.Peralta,Junellia occulta,Junellia alba (Moldenke) Molinari,Junellia alba
193427,Betula dahurica f. oblongifolia (Liou) S.L.Tung,Betula dahurica Pall.,Betula dahurica Pall.,Betula dahurica Pall.,Betula dahurica,Betula dauhrica var. dauhrica ,Betula dauhrica
193462,Betula dahurica f. ovalifolia (Liou) S.L.Tung,Betula dahurica Pall.,Betula dahurica Pall.,Betula dahurica Pall.,Betula dahurica,Betula dauhrica var. dauhrica ,Betula dauhrica
193471,Betula dahurica f. tiliifolia (Liou) S.L.Tung,Betula dahurica Pall.,Betula dahurica Pall.,Betula dahurica Pall.,Betula dahurica,Betula dauhrica var. dauhrica ,Betula dauhrica
193498,Verbena pulchra var. paludicola Moldenke,Glandularia pulchra (Moldenke) Botta,Glandularia pulchra (Moldenke) Botta,Verbena hassleriana Briq.,Verbena hassleriana,Verbena nana Moldenke,Verbena nana
193838,Betula fargesii Franch.,Betula chinensis Maxim.,Betula chinensis Maxim.,Betula chinensis Maxim.,Betula chinensis,Betula fargesii Franch.,Betula fargesii
193857,Vexillabium integrum (Fukuy.) S.S.Ying,Kuhlhasseltia yakushimensis (Yamam.) Ormerod,Kuhlhasseltia yakushimensis (Yamam.) Ormerod,Odontochilus yakushimensis (Yamam.) T.Yukawa,Odontochilus yakushimensis,Kuhlhasseltia integra (Fukuy.) T.C.Hsu & S.W.Chung,Kuhlhasseltia integra
193920,Betula fruticosa subsp. extremiorientalis (Kuzen. & V.N.Vassil.) Vorosch.,Betula fruticosa Pall.,Betula fruticosa Pall.,Betula fruticosa Pall.,Betula fruticosa,Betula humilis Schrank,Betula humilis
193933,Betula fruticosa subsp. gmelinii (Bunge) Kitag.,Betula ovalifolia Rupr.,Betula ovalifolia Rupr.,Betula fruticosa Pall.,Betula fruticosa,Betula gmelinii Bunge,Betula gmelinii
194093,Vitex dalrympleana F.Muell.,Gmelina macrophylla (R.Br.) Benth.,Gmelina macrophylla (R.Br.) Benth.,Gmelina macrophylla (R.Br.) Benth.,Gmelina macrophylla,Gmelina dalrympleana H.J.Lam,Gmelina dalrympleana
194095,Vitex dekindtiana Gürke,Vitex grisea Baker,Vitex grisea Baker,Vitex grisea Baker,Vitex grisea,Vitex madiensis subsp. milanjiensis (Britten) F.White,Vitex madiensis
194127,Betula gmelinii Bunge,Betula ovalifolia Rupr.,Betula ovalifolia Rupr.,Betula fruticosa Pall.,Betula fruticosa,Betula gmelinii Bunge,Betula gmelinii
194207,Vitex kuylenii Standl.,Vitex longiracemosa Pittier,Vitex longiracemosa Pittier,Vitex gaumeri Greenm.,Vitex gaumeri,Vitex hemsleyi Briq.,Vitex hemsleyi
194224,Vitex laurentii De Wild.,Vitex welwitschii Gürke,Vitex welwitschii Gürke,Vitex welwitschii Gürke,Vitex welwitschii,Vitex ferruginea Schumach. & Thonn.,Vitex ferruginea
194249,Betula gynoterminalis Y.C.Hsu & C.J.Wang,Betula insignis Franch.,Betula insignis Franch.,Betula kweichowensis Hu,Betula kweichowensis,Betula gynoterminalis Y.C.Hsu & C.J.Wang,Betula gynoterminalis
194257,Vitex macrophylla R.Br.,Gmelina macrophylla (R.Br.) Benth.,Gmelina macrophylla (R.Br.) Benth.,Gmelina macrophylla (R.Br.) Benth.,Gmelina macrophylla,Gmelina dalrympleana H.J.Lam,Gmelina dalrympleana
194571,Volkameria infortunata Roxb.,Clerodendrum cordatum D.Don,Clerodendrum cordatum D.Don,Clerodendrum cordatum D.Don,Clerodendrum cordatum,Clerodendrum infortunatum L.,Clerodendrum infortunatum
194584,Vrydagzynea albida var. formosana (Hayata) T.Hashim.,Vrydagzynea nuda Blume,Vrydagzynea nuda Blume,Vrydagzynea nuda Blume,Vrydagzynea nuda,Vrydagzynea formosana Hayata,Vrydagzynea formosana
194606,Vrydagzynea formosana Hayata,Vrydagzynea nuda Blume,Vrydagzynea nuda Blume,Vrydagzynea nuda Blume,Vrydagzynea nuda,Vrydagzynea formosana Hayata,Vrydagzynea formosana
194726,Watsonamra donnell-smithii Standl.,Pentagonia macrophylla Benth.,Pentagonia macrophylla Benth.,Pentagonia macrophylla Benth.,Pentagonia macrophylla,Pentagonia donnell-smithii Standl.,Pentagonia donnell-smithii
194846,Wendlandia papuana Lauterb.,Premna cowanii Hatus. ex Moldenke,Premna cowanii Hatus. ex Moldenke,Premna cowanii Hatus. ex Moldenke,Premna cowanii,Premna trichostoma Miq.,Premna trichostoma
194885,Betula lipskyi V.N.Vassil.,Betula procurva subsp. lipskyi (V.N.Vassil.) Ovcz.,Betula procurva subsp. lipskyi (V.N.Vassil.) Ovcz.,Betula procurva subsp. lipskyi (V.N.Vassil.) Ovcz.,Betula procurva,Betula tianschanica Rupr.,Betula tianschanica
194996,Betula maackii Rupr.,Betula dahurica Pall.,Betula dahurica Pall.,Betula dahurica Pall.,Betula dahurica,Betula dauhrica var. dauhrica ,Betula dauhrica
195070,Betula maximowiczii Rupr.,Betula dahurica Pall.,Betula dahurica Pall.,Betula dahurica Pall.,Betula dahurica,Betula dauhrica var. dauhrica ,Betula dauhrica
195146,Wrightia kwangtungensis Tsiang,Wrightia pubescens R.Br.,Wrightia pubescens R.Br.,Wrightia pubescens R.Br.,Wrightia pubescens,Wrightia kwangtungensis Tsiang,Wrightia kwangtungensis
195601,Betula papyrifera subsp. cordifolia (Regel) A.E.Murray,Betula papyrifera var. cordifolia (Regel) Regel,Betula papyrifera var. cordifolia (Regel) Regel,Betula papyrifera var. cordifolia (Regel) Regel,Betula papyrifera,Betula cordifolia Regel,Betula cordifolia
195619,Zeuxine boninensis Tuyama,Zeuxine parvifolia (Ridl.) Seidenf.,Zeuxine parvifolia (Ridl.) Seidenf.,Zeuxine parvifolia (Ridl.) Seidenf.,Zeuxine parvifolia,Zeuxine boninensis Tuyama,Zeuxine boninensis
195649,Zeuxine gracilis var. sakagutii (Tuyama) T.Hashim.,Zeuxine parvifolia (Ridl.) Seidenf.,Zeuxine parvifolia (Ridl.) Seidenf.,Zeuxine parvifolia (Ridl.) Seidenf.,Zeuxine parvifolia,Zeuxine boninensis Tuyama,Zeuxine boninensis
195650,Zeuxine gracilis var. tenuifolia (Tuyama) T.Hashim.,Zeuxine parvifolia (Ridl.) Seidenf.,Zeuxine parvifolia (Ridl.) Seidenf.,Zeuxine parvifolia (Ridl.) Seidenf.,Zeuxine parvifolia,Zeuxine tenuifolia Tuyama,Zeuxine tenuifolia
195703,Zeuxine sakagutii Tuyama,Zeuxine parvifolia (Ridl.) Seidenf.,Zeuxine parvifolia (Ridl.) Seidenf.,Zeuxine parvifolia (Ridl.) Seidenf.,Zeuxine parvifolia,Zeuxine boninensis Tuyama,Zeuxine boninensis
195706,Zeuxine shuishiehensis S.S.Ying,Zeuxine parvifolia (Ridl.) Seidenf.,Zeuxine parvifolia (Ridl.) Seidenf.,Zeuxine parvifolia (Ridl.) Seidenf.,Zeuxine parvifolia,Zeuxine tenuifolia Tuyama,Zeuxine tenuifolia
195717,Zeuxine tenuifolia Tuyama,Zeuxine parvifolia (Ridl.) Seidenf.,Zeuxine parvifolia (Ridl.) Seidenf.,Zeuxine parvifolia (Ridl.) Seidenf.,Zeuxine parvifolia,Zeuxine tenuifolia Tuyama,Zeuxine tenuifolia
195720,Zeuxine tonkinensis Gagnep.,Zeuxine parvifolia (Ridl.) Seidenf.,Zeuxine parvifolia (Ridl.) Seidenf.,Zeuxine parvifolia (Ridl.) Seidenf.,Zeuxine parvifolia,Zeuxine tonkinensis Gagnep.,Zeuxine tonkinensis
195903,Zygopetalum fimbriatum (Regel) N.E.Br.,Pescatoria fimbriata Regel,Pescatoria fimbriata Regel,Pescatoria fimbriata Regel,Pescatoria fimbriata,Pescatoria klabochorum Rchb.f.,Pescatoria klabochorum
195983,Betula populifolia Aiton,Betula pubescens Ehrh.,Betula pubescens Ehrh.,Betula pubescens Ehrh.,Betula pubescens,Betula populifolia Aiton,Betula populifolia
196029,Psidium aerugineum var. angustifolium O.Berg,Psidium laruotteanum Cambess.,Psidium laruotteanum Cambess.,Psidium laruotteanum Cambess.,Psidium laruotteanum,Psidium rufum Mart. ex DC.,Psidium rufum
196045,Phyllanthus taitensis var. glabrescens Müll.Arg.,Glochidion taitense Baill. ex Müll.Arg.,Glochidion taitense Baill. ex Müll.Arg.,Phyllanthus taitensis (Baill. ex Müll.Arg.) Müll.Arg.,Phyllanthus taitensis,Phyllanthus mittenianus Hutch.,Phyllanthus mittenianus
196046,Glochidion ramiflorum var. macrophyllum Müll.Arg.,Glochidion taitense Baill. ex Müll.Arg.,Glochidion taitense Baill. ex Müll.Arg.,Phyllanthus taitensis (Baill. ex Müll.Arg.) Müll.Arg.,Phyllanthus taitensis,Phyllanthus mittenianus Hutch.,Phyllanthus mittenianus
196047,Phyllanthus ramiflorus var. macrophyllus (Müll.Arg.) Müll.Arg.,Glochidion taitense Baill. ex Müll.Arg.,Glochidion taitense Baill. ex Müll.Arg.,Phyllanthus taitensis (Baill. ex Müll.Arg.) Müll.Arg.,Phyllanthus taitensis,Phyllanthus mittenianus Hutch.,Phyllanthus mittenianus
196293,Galium pseudoasprellum var. bingoense Murata & Ezuka,Galium dahuricum var. lasiocarpum (Makino) Nakai,Galium dahuricum var. lasiocarpum (Makino) Nakai,Galium dahuricum var. lasiocarpum (Makino) Nakai,Galium dahuricum,Galium pseudoasprellum Makino,Galium pseudoasprellum
