,taxon_name_w_authors,v10_11_12_accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_chained_accepted_species,v13_direct_accepted_name_w_author,v13_direct_accepted_species
670711,Lonicera caprifolium var. rubra Weston,Lonicera × americana (Mill.) K.Koch,Lonicera × americana (Mill.) K.Koch,Lonicera × americana (Mill.) K.Koch,Lonicera × americana,Lonicera × italica Kütz.,Lonicera × italica
670712,Lonicera caprifolium var. sempervirens Weston,Lonicera × americana (Mill.) K.Koch,Lonicera × americana (Mill.) K.Koch,Lonicera × americana (Mill.) K.Koch,Lonicera × americana,Lonicera × italica Kütz.,Lonicera × italica
670721,Lonicera ibotiformis Nakai,Lonicera demissa Rehder,Lonicera demissa Rehder,Lonicera demissa Rehder,Lonicera demissa,Lonicera demissa var. demissa,Lonicera demissa
671064,Leea talbotii King ex Talbot,Leea macrophylla Roxb. ex Hornem.,Leea macrophylla Roxb. ex Hornem.,Leea macrophylla Roxb. ex Hornem.,Leea macrophylla,Leea setuligera C.B.Clarke,Leea setuligera
671068,Leea manillensis Walp.,Leea guineensis G.Don,Leea guineensis G.Don,Leea guineensis G.Don,Leea guineensis,Leea manillensis Walp.,Leea manillensis
671070,Leea javanica Blume,Leea guineensis G.Don,Leea guineensis G.Don,Leea guineensis G.Don,Leea guineensis,Leea javanica Blume,Leea javanica
671081,Leea cuspidifera Baker,Leea guineensis G.Don,Leea guineensis G.Don,Leea guineensis G.Don,Leea guineensis,Leea cuspidifera Baker,Leea cuspidifera
671083,Leea coccinea Planch.,Leea guineensis G.Don,Leea guineensis G.Don,Leea guineensis G.Don,Leea guineensis,Leea coccinea Planch.,Leea coccinea
671085,Leea cumingii C.B.Clarke,Leea guineensis G.Don,Leea guineensis G.Don,Leea guineensis G.Don,Leea guineensis,Leea manillensis Walp.,Leea manillensis
671090,Leea dentata Craib,Leea guineensis G.Don,Leea guineensis G.Don,Leea guineensis G.Don,Leea guineensis,Leea dentata Craib,Leea dentata
671892,Lomatium flavum Suksd.,Lomatium martindalei (J.M.Coult. & Rose) J.M.Coult. & Rose,Lomatium martindalei (J.M.Coult. & Rose) J.M.Coult. & Rose,Lomatium martindalei (J.M.Coult. & Rose) J.M.Coult. & Rose,Lomatium martindalei,Lomatium macrocarpum (Nutt. ex Torr. & A.Gray) J.M.Coult. & Rose,Lomatium macrocarpum
672185,Lonchocarpus caribaeus Urb.,Lonchocarpus punctatus Kunth,Lonchocarpus punctatus Kunth,Lonchocarpus punctatus Kunth,Lonchocarpus punctatus,Lonchocarpus benthamianus Pittier,Lonchocarpus benthamianus
672186,Lonchocarpus violaceus Benth.,Lonchocarpus punctatus Kunth,Lonchocarpus punctatus Kunth,Lonchocarpus punctatus Kunth,Lonchocarpus punctatus,Lonchocarpus benthamianus Pittier,Lonchocarpus benthamianus
672338,Lotus corniculatus var. ericetorum H.Post,Lotus corniculatus L.,Lotus corniculatus L.,Lotus corniculatus L.,Lotus corniculatus,Lotus corniculatus subsp. corniculatus,Lotus corniculatus
672368,"Tetragonolobus bivonaeus (Guss.) Ces., Pass. & Gibelli",Lotus biflorus Desr.,Lotus biflorus Desr.,Lotus biflorus Desr.,Lotus biflorus,Lotus maritimus L.,Lotus maritimus
672454,Lotus cytisoides subsp. conradiae Gamisans,Lotus cytisoides L.,Lotus cytisoides L.,Lotus cytisoides L.,Lotus cytisoides,Lotus creticus L.,Lotus creticus
673038,Linum nutans Maxim.,Linum pallescens Bunge,Linum pallescens Bunge,Linum pallescens Bunge,Linum pallescens,Linum nutans Maxim.,Linum nutans
673056,Linum alpinum var. genuinum Rouy,Linum alpinum Jacq.,Linum alpinum Jacq.,Linum alpinum Jacq.,Linum alpinum,Linum alpinum subsp. alpinum,Linum alpinum
673062,Linum austriacum var. saxicola (Jord.) Nyman,Linum alpinum Jacq.,Linum alpinum Jacq.,Linum alpinum Jacq.,Linum alpinum,Linum austriacum subsp. austriacum,Linum austriacum
673063,Linum alpinum var. alpicola Gren.,Linum alpinum Jacq.,Linum alpinum Jacq.,Linum alpinum Jacq.,Linum alpinum,Linum alpinum subsp. alpinum,Linum alpinum
673119,Linum alpinum subvar. minor Rouy,Linum austriacum L.,Linum austriacum L.,Linum austriacum L.,Linum austriacum,Linum austriacum subsp. austriacum,Linum austriacum
673209,Lupinus densiflorus var. scopulorum C.P.Sm.,Lupinus densiflorus Benth.,Lupinus densiflorus Benth.,Lupinus microcarpus var. densiflorus (Benth.) Jeps.,Lupinus microcarpus,Lupinus microcarpus var. microcarpus,Lupinus microcarpus
673210,Lupinus densiflorus var. persecundus C.P.Sm.,Lupinus densiflorus Benth.,Lupinus densiflorus Benth.,Lupinus microcarpus var. densiflorus (Benth.) Jeps.,Lupinus microcarpus,Lupinus microcarpus var. microcarpus,Lupinus microcarpus
673311,Lupinus praedictus C.P.Sm.,Lupinus andicola Gillies ex Hook. & Arn.,Lupinus andicola Gillies ex Hook. & Arn.,Lupinus andicola Gillies ex Hook. & Arn.,Lupinus andicola,Lupinus andicola var. andicola,Lupinus andicola
673507,Linum catharticum proles subalpinum (Hausskn.) Asch.,Linum catharticum L.,Linum catharticum L.,Linum catharticum L.,Linum catharticum,Linum catharticum var. subalpinum Hausskn.,Linum catharticum
673509,Linum catharticum f. conferta Murb.,Linum catharticum L.,Linum catharticum L.,Linum catharticum L.,Linum catharticum,Linum catharticum var. catharticum,Linum catharticum
674129,Lathyrus rigidus var. pilosellus M.Peck,Lathyrus rigidus T.G.White,Lathyrus rigidus T.G.White,Lathyrus rigidus T.G.White,Lathyrus rigidus,Lathyrus nevadensis var. nevadensis,Lathyrus nevadensis
674373,Sassafras officinale Siebold,Lindera triloba (Siebold & Zucc.) Blume,Lindera triloba (Siebold & Zucc.) Blume,Lindera triloba (Siebold & Zucc.) Blume,Lindera triloba,Sassafras albidum (Nutt.) Nees,Sassafras albidum
674579,Daphnidium bifarium Nees,Lindera nacusua (D.Don) Merr.,Lindera nacusua (D.Don) Merr.,Lindera nacusua (D.Don) Merr.,Lindera nacusua,Lindera nacusua var. nacusua,Lindera nacusua
674583,Benzoin bifarium (Nees) Chun,Lindera nacusua (D.Don) Merr.,Lindera nacusua (D.Don) Merr.,Lindera nacusua (D.Don) Merr.,Lindera nacusua,Lindera nacusua var. nacusua,Lindera nacusua
674584,Lindera bifaria (Nees) Hosseus,Lindera nacusua (D.Don) Merr.,Lindera nacusua (D.Don) Merr.,Lindera nacusua (D.Don) Merr.,Lindera nacusua,Lindera nacusua var. nacusua,Lindera nacusua
674677,Litsea ferruginea (R.Br.) F.M.Bailey,Litsea umbellata (Lour.) Merr.,Litsea umbellata (Lour.) Merr.,Litsea umbellata (Lour.) Merr.,Litsea umbellata,Litsea breviumbellata C.K.Allen,Litsea breviumbellata
674678,Tetranthera ferruginea R.Br.,Litsea umbellata (Lour.) Merr.,Litsea umbellata (Lour.) Merr.,Litsea umbellata (Lour.) Merr.,Litsea umbellata,Litsea breviumbellata C.K.Allen,Litsea breviumbellata
674973,Linum dehiscens subsp. crepitans (Boenn.) Vavilov & Elladi,Linum usitatissimum L.,Linum usitatissimum L.,Linum usitatissimum L.,Linum usitatissimum,Linum usitatissimum var. usitatissimum,Linum usitatissimum
674975,Linum humile f. coimbricum Elladi ex Rothm.,Linum usitatissimum L.,Linum usitatissimum L.,Linum usitatissimum L.,Linum usitatissimum,Linum usitatissimum var. usitatissimum,Linum usitatissimum
674976,Linum humile subsp. crepitans (Boenn.) Rothm.,Linum usitatissimum L.,Linum usitatissimum L.,Linum usitatissimum L.,Linum usitatissimum,Linum usitatissimum var. usitatissimum,Linum usitatissimum
674977,Linum humile subsp. transiens Elladi ex Rothm.,Linum usitatissimum L.,Linum usitatissimum L.,Linum usitatissimum L.,Linum usitatissimum,Linum usitatissimum var. usitatissimum,Linum usitatissimum
674978,Linum humile f. vaccaeorum Elladi ex Rothm.,Linum usitatissimum L.,Linum usitatissimum L.,Linum usitatissimum L.,Linum usitatissimum,Linum usitatissimum var. usitatissimum,Linum usitatissimum
674979,Linum usitatissimum subsp. vulgare (Boenn.) Schübl. & G.Martens,Linum usitatissimum L.,Linum usitatissimum L.,Linum usitatissimum L.,Linum usitatissimum,Linum usitatissimum var. usitatissimum,Linum usitatissimum
674980,Linum usitatissimum subsp. mediterraneum Vavilov & Elladi,Linum usitatissimum L.,Linum usitatissimum L.,Linum usitatissimum L.,Linum usitatissimum,Linum usitatissimum var. usitatissimum,Linum usitatissimum
674981,Linum usitatissimum var. glabriseptum Rothm.,Linum usitatissimum L.,Linum usitatissimum L.,Linum usitatissimum L.,Linum usitatissimum,Linum usitatissimum var. usitatissimum,Linum usitatissimum
674982,Linum usitatissimum var. hirsutiseptum Rothm.,Linum usitatissimum L.,Linum usitatissimum L.,Linum usitatissimum L.,Linum usitatissimum,Linum usitatissimum var. usitatissimum,Linum usitatissimum
674992,Linum salsoloides var. crispum Pers.,Linum suffruticosum L.,Linum suffruticosum L.,Linum suffruticosum L.,Linum suffruticosum,Linum suffruticosum subsp. suffruticosum,Linum suffruticosum
674997,Linum tenue var. bourgeanum Font Quer,Linum tenue Desf.,Linum tenue Desf.,Linum tenue Desf.,Linum tenue,Linum tenue subsp. tenue,Linum tenue
674998,Linum tenue subvar. melianthum (Brot.) Nyman,Linum tenue Desf.,Linum tenue Desf.,Linum tenue Desf.,Linum tenue,Linum tenue subsp. tenue,Linum tenue
674999,Linum tenue f. virgatum (Schousb.) Maire,Linum tenue Desf.,Linum tenue Desf.,Linum tenue Desf.,Linum tenue,Linum tenue subsp. tenue,Linum tenue
675000,Linum suffruticosum var. scabrum (Kunze) Nyman,Linum tenue Desf.,Linum tenue Desf.,Linum tenue Desf.,Linum tenue,Linum tenue subsp. tenue,Linum tenue
675312,Lomatium alatum var. purpureum Jeps.,Lomatium triternatum var. macrocarpum (J.M.Coult. & Rose) Mathias,Lomatium triternatum var. macrocarpum (J.M.Coult. & Rose) Mathias,Lomatium triternatum var. macrocarpum (J.M.Coult. & Rose) Mathias,Lomatium triternatum,Lomatium caruifolium var. caruifolium,Lomatium caruifolium
675391,Lupinus formosus var. bridgesii (S.Watson) Greene,Lupinus formosus var. robustus C.P.Sm.,Lupinus formosus var. robustus C.P.Sm.,Lupinus formosus var. robustus C.P.Sm.,Lupinus formosus,Lupinus albicaulis Douglas,Lupinus albicaulis
675395,Lupinus albicaulis var. bridgesii S.Watson,Lupinus formosus var. robustus C.P.Sm.,Lupinus formosus var. robustus C.P.Sm.,Lupinus formosus var. robustus C.P.Sm.,Lupinus formosus,Lupinus albicaulis Douglas,Lupinus albicaulis
675396,Lupinus ochroleucus Eastw.,Lupinus formosus var. robustus C.P.Sm.,Lupinus formosus var. robustus C.P.Sm.,Lupinus formosus var. robustus C.P.Sm.,Lupinus formosus,Lupinus albicaulis Douglas,Lupinus albicaulis
675524,Myosotis albida Kirk,Myosotis antarctica Hook.f.,Myosotis antarctica Hook.f.,Myosotis antarctica Hook.f.,Myosotis antarctica,Myosotis antarctica subsp. antarctica,Myosotis antarctica
675525,Myosotis ramificata G.Simpson,Myosotis antarctica Hook.f.,Myosotis antarctica Hook.f.,Myosotis antarctica Hook.f.,Myosotis antarctica,Myosotis antarctica subsp. antarctica,Myosotis antarctica
675526,Myosotis pygmaea Colenso,Myosotis antarctica Hook.f.,Myosotis antarctica Hook.f.,Myosotis antarctica Hook.f.,Myosotis antarctica,Myosotis antarctica subsp. antarctica,Myosotis antarctica
675527,Myosotis pygmaea var. drucei L.B.Moore,Myosotis antarctica Hook.f.,Myosotis antarctica Hook.f.,Myosotis antarctica Hook.f.,Myosotis antarctica,Myosotis antarctica subsp. antarctica,Myosotis antarctica
675554,Myosotis stricta var. versicolor (Pers.) Wahlenb.,Myosotis discolor Pers.,Myosotis discolor Pers.,Myosotis discolor Pers.,Myosotis discolor,Myosotis discolor subsp. discolor,Myosotis discolor
675759,Myosotis stolonifera f. albiflora R.Fern.,Myosotis stolonifera (J.Gay ex DC.) J.Gay ex Leresche & Levier,Myosotis stolonifera (J.Gay ex DC.) J.Gay ex Leresche & Levier,Myosotis stolonifera (J.Gay ex DC.) J.Gay ex Leresche & Levier,Myosotis stolonifera,Myosotis stolonifera subsp. stolonifera,Myosotis stolonifera
676880,Microstigma junatovii Grubov,Microstigma brachycarpum Botsch.,Microstigma brachycarpum Botsch.,Microstigma brachycarpum Botsch.,Microstigma brachycarpum,Microstigma junatovii Grubov,Microstigma junatovii
677270,Melittacanthus divaricatus var. minor Benoist,Melittacanthus divaricatus S.Moore,Melittacanthus divaricatus S.Moore,Melittacanthus divaricatus S.Moore,Melittacanthus divaricatus,Melittacanthus divaricatus var. minor Benoist,Melittacanthus divaricatus
677271,Justicia disjuncta Benoist,Melittacanthus divaricatus S.Moore,Melittacanthus divaricatus S.Moore,Melittacanthus divaricatus S.Moore,Melittacanthus divaricatus,Melittacanthus divaricatus var. minor Benoist,Melittacanthus divaricatus
677376,Mangifera sumatrana Miq.,Mangifera laurina Blume,Mangifera laurina Blume,Mangifera laurina Blume,Mangifera laurina,Mangifera sumatrana Miq.,Mangifera sumatrana
678752,Medicago falcata var. angustissima Holmb.,Medicago falcata L.,Medicago falcata L.,Medicago falcata L.,Medicago falcata,Medicago falcata subsp. falcata,Medicago falcata
678753,Medicago falcata f. arenaria C.G.H.Thed.,Medicago falcata L.,Medicago falcata L.,Medicago falcata L.,Medicago falcata,Medicago falcata subsp. falcata,Medicago falcata
678860,Medicago sativa f. microphylla Pau,Medicago sativa L.,Medicago sativa L.,Medicago sativa L.,Medicago sativa,Medicago sativa subsp. sativa,Medicago sativa
679126,Alsine cymifera Rouy & Foucaud,Minuartia mucronata (L.) Schinz & Thell.,Minuartia mucronata (L.) Schinz & Thell.,Minuartia mucronata (L.) Schinz & Thell.,Minuartia mucronata,Minuartia cymifera (Rouy & Foucaud) Graebn.,Minuartia cymifera
679318,Maytenus acanthophylla Reissek,Maytenus ilicifolia Mart. ex Reissek,Maytenus ilicifolia Mart. ex Reissek,Maytenus ilicifolia Mart. ex Reissek,Maytenus ilicifolia,Maytenus acanthophylla Reissek,Maytenus acanthophylla
679535,Minuartia campestris subsp. aequalis Mattf.,Minuartia campestris L.,Minuartia campestris L.,Minuartia campestris L.,Minuartia campestris,Minuartia campestris subsp. campestris,Minuartia campestris
682028,Gilia minima var. caerulea Orcutt,Navarretia minima Nutt.,Navarretia minima Nutt.,Navarretia minima Nutt.,Navarretia minima,Navarretia leucocephala subsp. suksdorfii (Howell) L.A.Johnson & D.Gowen,Navarretia leucocephala
682029,Navarretia suksdorfii Howell,Navarretia minima Nutt.,Navarretia minima Nutt.,Navarretia minima Nutt.,Navarretia minima,Navarretia leucocephala subsp. suksdorfii (Howell) L.A.Johnson & D.Gowen,Navarretia leucocephala
682174,Nanocnide pilosa Migo,Nanocnide lobata Wedd.,Nanocnide lobata Wedd.,Nanocnide lobata Wedd.,Nanocnide lobata,Nanocnide pilosa Migo,Nanocnide pilosa
682446,"Nepenthes angasanensis Maulder, D.Schub., B.R.Salmon & B.Quinn",Nepenthes mikei B.R.Salmon & Maulder,Nepenthes mikei B.R.Salmon & Maulder,Nepenthes mikei B.R.Salmon & Maulder,Nepenthes mikei,"Nepenthes angasanensis Maulder, D.Schub., B.R.Salmon & B.Quinn",Nepenthes angasanensis
682451,Nepenthes surigaoensis Elmer,Nepenthes merrilliana Macfarl.,Nepenthes merrilliana Macfarl.,Nepenthes merrilliana Macfarl.,Nepenthes merrilliana,Nepenthes surigaoensis Elmer,Nepenthes surigaoensis
682474,Nepenthes beccariana Macfarl.,Nepenthes mirabilis (Lour.) Druce,Nepenthes mirabilis (Lour.) Druce,Nepenthes mirabilis (Lour.) Druce,Nepenthes mirabilis,Nepenthes beccariana Macfarl.,Nepenthes beccariana
682483,Nepenthes xiphioides B.R.Salmon & Maulder,Nepenthes pectinata Danser,Nepenthes pectinata Danser,Nepenthes pectinata Danser,Nepenthes pectinata,Nepenthes gymnamphora Reinw. ex Nees,Nepenthes gymnamphora
683033,Nepenthes alata var. ecristata Macfarl.,Nepenthes alata Blanco,Nepenthes alata Blanco,Nepenthes alata Blanco,Nepenthes alata,Nepenthes ramos Jebb & Cheek,Nepenthes ramos
683956,Onobrychis peduncularis var. eriophora (Desv.) Pau,Onobrychis humilis (Loefl.) G.López,Onobrychis humilis (Loefl.) G.López,Onobrychis humilis (Loefl.) G.López,Onobrychis humilis,Onobrychis humilis subsp. humilis,Onobrychis humilis
683982,Onobrychis picta Bornm.,Onobrychis subacaulis Boiss.,Onobrychis subacaulis Boiss.,Onobrychis subacaulis Boiss.,Onobrychis subacaulis,Onobrychis subacaulis var. subacaulis,Onobrychis subacaulis
683983,Onobrychis subacaulis var. grandiflora Širj. & Rech.f.,Onobrychis subacaulis Boiss.,Onobrychis subacaulis Boiss.,Onobrychis subacaulis Boiss.,Onobrychis subacaulis,Onobrychis subacaulis var. subacaulis,Onobrychis subacaulis
683984,Onobrychis subacaulis f. grandiflora (Širj. & Rech.f.) Parsa,Onobrychis subacaulis Boiss.,Onobrychis subacaulis Boiss.,Onobrychis subacaulis Boiss.,Onobrychis subacaulis,Onobrychis subacaulis var. subacaulis,Onobrychis subacaulis
684126,Ononis natrix var. murcica Sennen,Ononis natrix L.,Ononis natrix L.,Ononis natrix L.,Ononis natrix,Ononis natrix subsp. natrix,Ononis natrix
684138,Ononis natrix subsp. picta (Desf.) Nyman,Ononis natrix L.,Ononis natrix L.,Ononis natrix L.,Ononis natrix,Ononis ramosissima Desf.,Ononis ramosissima
684139,Ononis natrix proles picta (Desf.) Samp.,Ononis natrix L.,Ononis natrix L.,Ononis natrix L.,Ononis natrix,Ononis ramosissima Desf.,Ononis ramosissima
684140,Ononis natrix var. cadiana Sennen,Ononis natrix L.,Ononis natrix L.,Ononis natrix L.,Ononis natrix,Ononis natrix subsp. natrix,Ononis natrix
684141,Ononis ramosissima var. arenaria (DC.) Godr.,Ononis natrix L.,Ononis natrix L.,Ononis natrix L.,Ononis natrix,Ononis natrix subsp. natrix,Ononis natrix
684196,Ononis tridentata f. edentula Webb ex Širj.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata,Ononis tridentata subsp. tridentata,Ononis tridentata
684197,Ononis tridentata f. dentata Lange,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata,Ononis tridentata subsp. angustifolia (Lange) Devesa & G.López,Ononis tridentata
684198,Ononis tridentata f. erecta Lange,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata,"Ononis tridentata subsp. barrelieri (Dufour) Pérez Dacosta, Uribe-Ech. & Urrutia",Ononis tridentata
684199,Ononis rentonarensis M.B.Crespo & Serra,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata,"Ononis tridentata subsp. barrelieri (Dufour) Pérez Dacosta, Uribe-Ech. & Urrutia",Ononis tridentata
684200,Ononis arbuscula Desv.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata,"Ononis tridentata subsp. barrelieri (Dufour) Pérez Dacosta, Uribe-Ech. & Urrutia",Ononis tridentata
684201,Ononis tridentata var. latifolia Lange,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata,Ononis tridentata subsp. tridentata,Ononis tridentata
684202,Ononis barrelieri Dufour,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata,"Ononis tridentata subsp. barrelieri (Dufour) Pérez Dacosta, Uribe-Ech. & Urrutia",Ononis tridentata
684203,Ononis canescens Steud.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata,Ononis tridentata subsp. tridentata,Ononis tridentata
684204,Ononis tridentata var. edentula Willk.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata,Ononis tridentata subsp. angustifolia (Lange) Devesa & G.López,Ononis tridentata
684205,Ononis crassifolia L.M.Dufour ex Boiss.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata,Ononis tridentata subsp. tridentata,Ononis tridentata
684206,Ononis tridentata f. intermedia Lange,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata,"Ononis tridentata subsp. barrelieri (Dufour) Pérez Dacosta, Uribe-Ech. & Urrutia",Ononis tridentata
684207,Ononis crassifolia var. intricata Willk.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata,"Ononis tridentata subsp. barrelieri (Dufour) Pérez Dacosta, Uribe-Ech. & Urrutia",Ononis tridentata
684208,Ononis tridentata var. mauretanica Maire,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata,"Ononis tridentata subsp. mauretanica (Maire) Agulló, Juan, M.A.Alonso, Terrones & M.B.Crespo",Ononis tridentata
684209,Ononis tridentata var. intermedia (Lange) Nyman,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata,"Ononis tridentata subsp. barrelieri (Dufour) Pérez Dacosta, Uribe-Ech. & Urrutia",Ononis tridentata
684210,Ononis tridentata f. multidentata Villar,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata,Ononis tridentata subsp. tridentata,Ononis tridentata
684211,Ononis tridentata var. canescens Lam. ex DC.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata L.,Ononis tridentata,"Ononis tridentata subsp. barrelieri (Dufour) Pérez Dacosta, Uribe-Ech. & Urrutia",Ononis tridentata
